217.679	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
218.752	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.823	-0.275573	0.0477531	1.29522	0.56081	-0.465079	2.57634
219.794	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82361	-0.274557	0.047751	1.29624	0.561521	-0.464309	2.57634
220.829	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
221.873	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.82374	-0.275164	0.0477547	1.29563	0.56081	-0.465079	2.5756
222.909	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82361	-0.274557	0.047751	1.29624	0.561521	-0.464309	2.57634
223.942	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
224.977	5.7238	4.27547	0.0328411	5.84627	4.58189	7.25763	-1.88364	5.97034	7.82362	-0.276006	0.0477582	1.29479	0.559386	-0.465849	2.5756
226.01	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.823	-0.275573	0.0477531	1.29522	0.56081	-0.465079	2.57634
227.045	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
228.083	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
229.119	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
230.151	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
231.192	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82411	-0.274373	0.0477526	1.29642	0.56081	-0.464309	2.57634
232.226	5.72237	4.27333	0.0327833	5.84412	4.58158	7.25886	-1.88061	5.97337	7.82485	-0.273965	0.0477543	1.29683	0.56081	-0.464309	2.5756
233.26	5.72237	4.27333	0.0327833	5.84412	4.58124	7.25775	-1.88192	5.97206	7.823	-0.275573	0.0477531	1.29522	0.56081	-0.465079	2.57634
234.3	5.72166	4.27225	0.0327544	5.84305	4.58074	7.25725	-1.88172	5.97226	7.8225	-0.275755	0.0477515	1.29504	0.561521	-0.465079	2.57634
235.334	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82361	-0.274557	0.047751	1.29624	0.561521	-0.464309	2.57634
236.375	5.72166	4.27225	0.0327544	5.84305	4.58108	7.25836	-1.8804	5.97358	7.82435	-0.274148	0.0477527	1.29665	0.561521	-0.464309	2.5756
237.416	5.72237	4.27333	0.0327833	5.84412	4.58191	7.25997	-1.8793	5.97468	7.82521	-0.273174	0.0477521	1.29762	0.56081	-0.463539	2.57634
